InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
560729,21754,HOME BUILDING BLOCK WORD,4,04/17/2011 18:55,6.65,13431,Germany
551258,84406B,CREAM CUPID HEARTS COAT HANGER,7,09/28/2011 17:07,2.93,12909,Ireland
569223,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,06/15/2011 11:07,3.12,15442,United Kingdom
587111,84406B,CREAM CUPID HEARTS COAT HANGER,3,11/08/2011 17:56,2.88,13979,Germany
558169,22086,PAPER CHAIN KIT 50'S CHRISTMAS,10,12/04/2011 07:06,2.73,13029,United Kingdom
575599,20727,LUNCH BAG BLACK SKULL.,7,10/29/2011 18:50,1.68,14332,United Kingdom
577893,22632,HAND WARMER RED POLKA DOT,4,05/26/2011 14:30,1.82,12552,United Kingdom
565660,22197,SMALL POPCORN HOLDER,5,12/11/2010 08:35,0.81,13538,United Kingdom
546010,23298,SPOTTY BUNTING,2,08/23/2011 11:35,5.34,13981,United Kingdom
563478,21071,VINTAGE BILLBOARD DRINK ME MUG,6,02/16/2011 12:37,1.08,12612,Germany
580215,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,11/24/2011 17:52,4.44,12524,United Kingdom
564688,22752,SET 7 BABUSHKA NESTING BOXES,4,07/13/2011 10:59,7.9,,United Kingdom
581780,21755,LOVE BUILDING BLOCK WORD,10,08/30/2011 08:43,5.82,12390,Ireland
554366,21754,HOME BUILDING BLOCK WORD,2,08/19/2011 16:57,5.59,13035,United Kingdom
562153,22383,LUNCH BAG SUKI DESIGN,4,05/19/2011 13:13,1.59,14224,United Kingdom
560792,21931,JUMBO STORAGE BAG SUKI,6,09/18/2011 14:29,1.83,12630,Belgium
586641,22632,HAND WARMER RED POLKA DOT,12,10/19/2011 10:15,2.0,12901,Ireland
582312,22633,HAND WARMER UNION JACK,3,11/23/2011 18:27,2.11,12357,United Kingdom
574691,22633,HAND WARMER UNION JACK,11,08/20/2011 16:46,2.06,13042,Ireland
551533,21212,PACK OF 72 RETROSPOT CAKE CASES,9,09/24/2011 16:51,0.38,12667,Germany
548061,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,03/09/2011 09:18,2.41,12892,United Kingdom
540807,20727,LUNCH BAG BLACK SKULL.,8,08/21/2011 08:06,1.63,12535,United Kingdom
579955,84406B,CREAM CUPID HEARTS COAT HANGER,7,07/27/2011 10:16,2.63,13807,Spain
567145,23084,RABBIT NIGHT LIGHT,8,07/21/2011 10:15,2.03,12685,United Kingdom
571750,23084,RABBIT NIGHT LIGHT,8,03/27/2011 15:05,2.0,12965,Netherlands
584289,22178,VICTORIAN GLASS HANGING T-LIGHT,7,07/06/2011 12:07,1.13,13220,Netherlands
542081,20725,LUNCH BAG RED RETROSPOT,9,03/08/2011 14:25,1.52,13452,United Kingdom
540086,71053,WHITE METAL LANTERN,1,09/04/2011 17:15,3.68,14189,Ireland
540704,22138,BAKING SET 9 PIECE RETROSPOT,8,11/14/2011 10:25,5.06,12978,United Kingdom
573188,23203,JUMBO BAG DOILEY PATTERNS,12,08/19/2011 17:40,2.32,13349,United Kingdom
559408,23084,RABBIT NIGHT LIGHT,10,11/08/2011 07:44,2.31,13053,United Kingdom
C556414,22086,PAPER CHAIN KIT 50'S CHRISTMAS,-9,12/01/2011 09:19,2.76,12483,Germany
551280,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,07/08/2011 10:39,3.79,13362,Ireland
581383,23203,JUMBO BAG DOILEY PATTERNS,12,08/30/2011 08:49,2.13,12368,United Kingdom
539881,21754,HOME BUILDING BLOCK WORD,1,03/03/2011 12:13,5.68,13535,United Kingdom
585348,23084,RABBIT NIGHT LIGHT,4,12/02/2010 14:51,2.12,13828,Ireland
568931,22178,VICTORIAN GLASS HANGING T-LIGHT,3,06/20/2011 15:28,1.31,12731,United Kingdom
546847,85099B,JUMBO BAG RED RETROSPOT,23,04/14/2011 15:29,90.67,13335,United Kingdom
587032,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,7,03/26/2011 19:35,3.41,12937,United Kingdom
583237,84029E,RED WOOLLY HOTTIE WHITE HEART,5,07/28/2011 07:09,3.65,13093,United Kingdom
C561384,21755,LOVE BUILDING BLOCK WORD,-2,08/30/2011 09:41,5.91,14611,United Kingdom
547137,22178,VICTORIAN GLASS HANGING T-LIGHT,4,10/27/2011 09:46,1.24,14307,United Kingdom
568374,23298,SPOTTY BUNTING,8,03/01/2011 09:52,5.01,13500,United Kingdom
579008,21755,LOVE BUILDING BLOCK WORD,1,01/30/2011 12:34,128.96,13850,United Kingdom
560117,85099B,JUMBO BAG RED RETROSPOT,13,01/25/2011 17:24,2.28,12781,United Kingdom
557988,23298,SPOTTY BUNTING,4,12/12/2010 19:36,4.98,15752,United Kingdom
557697,22752,SET 7 BABUSHKA NESTING BOXES,9,04/10/2011 13:31,7.27,12658,United Kingdom
581647,21071,VINTAGE BILLBOARD DRINK ME MUG,1,10/11/2011 13:18,0.98,14594,United Kingdom
559227,71053,WHITE METAL LANTERN,24,07/01/2011 11:56,3.48,12383,Ireland
552057,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,07/19/2011 09:26,2.37,13247,United Kingdom
573899,21931,JUMBO STORAGE BAG SUKI,15,10/13/2011 14:14,1.82,12976,Spain
541711,20727,LUNCH BAG BLACK SKULL.,6,10/08/2011 18:08,1.73,13990,United Kingdom
562503,84879,ASSORTED COLOUR BIRD ORNAMENT,1,07/30/2011 12:42,1.53,13188,United Kingdom
583249,21071,VINTAGE BILLBOARD DRINK ME MUG,4,11/03/2011 15:28,1.18,14145,United Kingdom
580451,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,04/15/2011 11:39,4.46,13838,Germany
575900,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,02/04/2011 07:29,4.06,12956,United Kingdom
567453,21071,VINTAGE BILLBOARD DRINK ME MUG,4,04/18/2011 16:19,1.07,13599,United Kingdom
568822,21071,VINTAGE BILLBOARD DRINK ME MUG,13,03/02/2011 19:58,1.21,12642,United Kingdom
582678,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,08/07/2011 19:04,3.85,12899,United Kingdom
553525,22423,REGENCY CAKESTAND 3 TIER,5,08/20/2011 07:48,13.82,13098,United Kingdom
556997,84879,ASSORTED COLOUR BIRD ORNAMENT,3,10/15/2011 16:13,1.78,12993,United Kingdom
539882,22086,PAPER CHAIN KIT 50'S CHRISTMAS,15,12/16/2010 18:41,2.91,13535,United Kingdom
570319,23084,RABBIT NIGHT LIGHT,13,01/18/2011 10:51,1.95,13661,United Kingdom
570994,22961,JAM MAKING SET PRINTED,7,07/18/2011 10:30,1.41,13621,United Kingdom
551533,23203,JUMBO BAG DOILEY PATTERNS,6,09/24/2011 16:51,2.02,12667,Germany
586263,23203,JUMBO BAG DOILEY PATTERNS,9,07/23/2011 09:13,2.35,12948,United Kingdom
551529,22423,REGENCY CAKESTAND 3 TIER,7,03/23/2011 11:41,14.31,12667,Germany
569938,84029E,RED WOOLLY HOTTIE WHITE HEART,8,01/16/2011 14:45,4.3,14928,United Kingdom
574558,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,07/13/2011 09:03,2.69,12783,United Kingdom
561469,22423,REGENCY CAKESTAND 3 TIER,3,11/05/2011 08:07,13.86,12910,United Kingdom
554695,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,09/06/2011 08:54,4.86,13121,United Kingdom
573310,22383,LUNCH BAG SUKI DESIGN,8,03/06/2011 19:49,1.68,13748,United Kingdom
579815,71053,WHITE METAL LANTERN,1,11/29/2011 18:00,3.72,14174,United Kingdom
549709,22633,HAND WARMER UNION JACK,6,03/31/2011 13:10,1.85,13030,United Kingdom
576927,22423,REGENCY CAKESTAND 3 TIER,4,02/28/2011 12:09,12.27,14772,United Kingdom
577647,21071,VINTAGE BILLBOARD DRINK ME MUG,5,02/26/2011 15:10,1.16,13391,United Kingdom
577135,22752,SET 7 BABUSHKA NESTING BOXES,14,07/17/2011 15:00,8.25,12624,Portugal
564159,20727,LUNCH BAG BLACK SKULL.,14,05/23/2011 12:03,1.57,12652,United Kingdom
544080,22961,JAM MAKING SET PRINTED,4,04/12/2011 08:45,1.6,,Belgium
577141,22423,REGENCY CAKESTAND 3 TIER,7,08/15/2011 07:02,12.37,12624,Portugal
554061,21071,VINTAGE BILLBOARD DRINK ME MUG,11,02/08/2011 16:31,1.15,13366,United Kingdom
567538,71053,WHITE METAL LANTERN,5,04/14/2011 18:55,98.55,13802,United Kingdom
586660,22197,SMALL POPCORN HOLDER,6,02/21/2011 14:09,0.8,13811,United Kingdom
572274,23203,JUMBO BAG DOILEY PATTERNS,15,06/27/2011 13:04,1.88,12365,United Kingdom
580905,85099B,JUMBO BAG RED RETROSPOT,4,03/24/2011 13:32,2.16,14584,United Kingdom
537121,21929,JUMBO BAG PINK VINTAGE PAISLEY,3,10/27/2011 10:42,2.27,,United Kingdom
562232,22197,SMALL POPCORN HOLDER,4,03/12/2011 11:56,0.91,13933,United Kingdom
552694,21929,JUMBO BAG PINK VINTAGE PAISLEY,11,03/16/2011 08:37,2.02,13563,United Kingdom
575031,21754,HOME BUILDING BLOCK WORD,6,02/22/2011 08:51,5.59,12809,United Kingdom
578341,23298,SPOTTY BUNTING,6,01/29/2011 09:09,5.66,15131,United Kingdom
586565,21730,GLASS STAR FROSTED T-LIGHT HOLDER,17,06/14/2011 13:27,4.55,12536,Germany
563944,85099B,JUMBO BAG RED RETROSPOT,12,05/01/2011 11:51,2.04,12735,United Kingdom
576728,22138,BAKING SET 9 PIECE RETROSPOT,3,09/02/2011 13:25,4.54,14383,United Kingdom
555487,22138,BAKING SET 9 PIECE RETROSPOT,6,10/15/2011 07:44,4.76,12878,France
571575,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,05/11/2011 19:33,2.19,15340,Belgium
566948,23203,JUMBO BAG DOILEY PATTERNS,3,03/14/2011 11:40,2.03,13920,United Kingdom
581040,20725,LUNCH BAG RED RETROSPOT,1,06/24/2011 09:22,1.77,13639,United Kingdom
561881,22178,VICTORIAN GLASS HANGING T-LIGHT,10,08/01/2011 11:59,1.43,12398,Germany
540710,21071,VINTAGE BILLBOARD DRINK ME MUG,9,03/11/2011 10:02,1.11,12978,United Kingdom
548054,71053,WHITE METAL LANTERN,5,06/15/2011 07:07,3.12,12892,United Kingdom
584237,84029E,RED WOOLLY HOTTIE WHITE HEART,5,02/08/2011 09:05,3.59,13673,United Kingdom
538341,22197,SMALL POPCORN HOLDER,1,03/19/2011 19:36,0.8,13860,France
581011,23298,SPOTTY BUNTING,8,03/11/2011 18:13,4.73,14713,United Kingdom
575461,22961,JAM MAKING SET PRINTED,1,11/05/2011 12:58,1.59,12759,United Kingdom
541671,22178,VICTORIAN GLASS HANGING T-LIGHT,11,06/21/2011 10:02,1.26,12814,United Kingdom
566237,21071,VINTAGE BILLBOARD DRINK ME MUG,1,10/23/2011 13:05,1.21,13910,United Kingdom
578926,22383,LUNCH BAG SUKI DESIGN,15,12/05/2010 09:01,1.49,13398,United Kingdom
537183,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/09/2011 19:36,2.3,12845,United Kingdom
558817,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,01/27/2011 07:53,3.84,12681,United Kingdom
554348,22752,SET 7 BABUSHKA NESTING BOXES,2,09/08/2011 10:13,8.49,13035,United Kingdom
