InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,LineTotal
547018,21931,JUMBO STORAGE BAG SUKI,7,2011-10-31 14:28:00,1.81,12947,United Kingdom,12.67
582279,21931,JUMBO STORAGE BAG SUKI,5,2011-11-27 16:17:00,1.81,13080,United Kingdom,9.05
556033,71053,WHITE METAL LANTERN,8,2011-09-12 13:42:00,3.65,12487,United Kingdom,29.2
564513,23298,SPOTTY BUNTING,1,2011-03-14 17:46:00,4.7,14725,France,4.7
540522,85099B,JUMBO BAG RED RETROSPOT,1,2010-12-15 09:22:00,2.0,13736,United Kingdom,2.0
536670,22961,JAM MAKING SET PRINTED,1,2011-03-20 13:24:00,1.54,15374,United Kingdom,1.54
551791,85099B,JUMBO BAG RED RETROSPOT,5,2011-11-10 17:03:00,2.38,12824,France,11.9
543789,21929,JUMBO BAG PINK VINTAGE PAISLEY,3,2010-12-10 08:53:00,1.96,13507,United Kingdom,5.88
545830,22383,LUNCH BAG SUKI DESIGN,9,2011-09-11 19:17:00,1.66,12510,United Kingdom,14.94
564988,22961,JAM MAKING SET PRINTED,12,2010-12-17 08:09:00,1.36,13774,United Kingdom,16.32
552444,22178,VICTORIAN GLASS HANGING T-LIGHT,5,2011-05-31 09:32:00,1.29,12638,United Kingdom,6.45
545108,20725,LUNCH BAG RED RETROSPOT,10,2011-04-16 12:53:00,1.85,13724,United Kingdom,18.5
565030,21755,LOVE BUILDING BLOCK WORD,6,2011-05-31 14:36:00,5.49,14156,United Kingdom,32.94
574048,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-05-01 09:37:00,2.79,13210,United Kingdom,11.16
546745,20725,LUNCH BAG RED RETROSPOT,6,2011-05-20 10:11:00,1.67,13626,Ireland,10.02
560158,22138,BAKING SET 9 PIECE RETROSPOT,10,2011-05-03 15:25:00,4.87,13625,United Kingdom,48.7
560879,22752,SET 7 BABUSHKA NESTING BOXES,14,2011-09-03 14:47:00,8.12,12940,United Kingdom,113.68
545222,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-02-16 19:01:00,7.56,14272,Spain,45.36
544623,22632,HAND WARMER RED POLKA DOT,5,2011-03-13 09:02:00,2.13,15693,United Kingdom,10.65
543821,22197,SMALL POPCORN HOLDER,10,2011-06-28 14:28:00,0.95,12466,United Kingdom,9.5
553830,23298,SPOTTY BUNTING,6,2011-03-12 08:45:00,4.96,14344,United Kingdom,29.76
564920,21730,GLASS STAR FROSTED T-LIGHT HOLDER,17,2011-10-30 07:50:00,4.55,13014,United Kingdom,77.35
561933,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2011-09-22 09:00:00,3.95,13023,United Kingdom,39.5
544148,20727,LUNCH BAG BLACK SKULL.,3,2011-01-11 10:16:00,1.83,14214,Germany,5.49
573047,22086,PAPER CHAIN KIT 50'S CHRISTMAS,13,2010-12-24 13:18:00,3.09,13703,United Kingdom,40.17
587051,22086,PAPER CHAIN KIT 50'S CHRISTMAS,7,2010-12-18 16:52:00,2.8,13503,United Kingdom,19.6
563504,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2011-04-09 08:54:00,3.93,12711,Germany,35.37
585171,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-03-13 16:12:00,2.85,15261,United Kingdom,22.8
561417,22961,JAM MAKING SET PRINTED,3,2011-06-13 08:09:00,1.33,14313,United Kingdom,3.99
578268,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-02-04 17:53:00,7.92,14230,United Kingdom,23.76
585260,84029E,RED WOOLLY HOTTIE WHITE HEART,9,2011-08-15 12:03:00,4.17,12975,Germany,37.53
571743,20727,LUNCH BAG BLACK SKULL.,6,2011-04-07 15:42:00,1.82,13032,United Kingdom,10.92
572104,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-05-06 17:32:00,4.09,12687,Spain,16.36
581960,84406B,CREAM CUPID HEARTS COAT HANGER,21,2010-12-26 10:11:00,3.13,13430,Netherlands,65.73
550880,20725,LUNCH BAG RED RETROSPOT,1,2011-06-19 14:36:00,1.69,14418,United Kingdom,1.69
575876,21931,JUMBO STORAGE BAG SUKI,6,2011-11-18 08:16:00,1.8,12956,United Kingdom,10.8
560506,71053,WHITE METAL LANTERN,7,2010-12-15 15:29:00,3.54,13547,United Kingdom,24.78
571674,21931,JUMBO STORAGE BAG SUKI,5,2011-02-07 16:59:00,1.8,13786,United Kingdom,9.0
540043,20725,LUNCH BAG RED RETROSPOT,6,2011-08-06 08:56:00,1.59,13365,United Kingdom,9.54
549714,20727,LUNCH BAG BLACK SKULL.,13,2011-03-01 18:01:00,1.71,13030,United Kingdom,22.23
578633,21931,JUMBO STORAGE BAG SUKI,5,2011-11-12 19:47:00,1.99,14381,Germany,9.95
578875,22633,HAND WARMER UNION JACK,15,2011-09-11 15:22:00,1.96,12877,United Kingdom,29.4
564974,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-02-04 18:50:00,1.94,13912,Germany,1.94
552524,21071,VINTAGE BILLBOARD DRINK ME MUG,10,2011-02-05 07:58:00,1.04,13492,United Kingdom,10.4
577939,21929,JUMBO BAG PINK VINTAGE PAISLEY,5,2011-10-22 11:22:00,1.92,12921,United Kingdom,9.6
566444,22632,HAND WARMER RED POLKA DOT,2,2010-12-01 18:40:00,1.93,15753,United Kingdom,3.86
544759,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-07-29 19:37:00,2.8,12550,United Kingdom,2.8
577508,21755,LOVE BUILDING BLOCK WORD,2,2011-02-05 08:44:00,5.68,13594,United Kingdom,11.36
543184,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2011-07-24 17:02:00,2.7,13291,France,32.4
584603,20725,LUNCH BAG RED RETROSPOT,7,2011-07-26 07:53:00,1.5,14621,Germany,10.5
562556,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,7,2011-02-08 14:29:00,4.07,15705,Spain,28.49
555785,22961,JAM MAKING SET PRINTED,1,2011-01-03 12:45:00,1.4,13719,Germany,1.4
575160,21754,HOME BUILDING BLOCK WORD,3,2011-11-04 17:46:00,6.06,12796,United Kingdom,18.18
565324,22632,HAND WARMER RED POLKA DOT,3,2010-12-16 17:05:00,1.98,13852,United Kingdom,5.94
581247,22138,BAKING SET 9 PIECE RETROSPOT,6,2011-06-21 09:00:00,4.76,13159,United Kingdom,28.56
582282,22632,HAND WARMER RED POLKA DOT,1,2011-02-08 18:27:00,1.97,13080,United Kingdom,1.97
548229,21929,JUMBO BAG PINK VINTAGE PAISLEY,15,2011-05-22 12:53:00,2.25,13346,United Kingdom,33.75
561290,23203,JUMBO BAG DOILEY PATTERNS,1,2011-02-07 13:29:00,2.29,13004,United Kingdom,2.29
550185,22633,HAND WARMER UNION JACK,12,2011-07-30 07:20:00,2.05,13336,United Kingdom,24.6
537056,22960,JAM MAKING SET WITH JARS,1,2011-03-16 08:06:00,4.67,13351,Germany,4.67
544754,22752,SET 7 BABUSHKA NESTING BOXES,9,2011-03-11 18:43:00,8.08,12550,United Kingdom,72.72
567399,84029E,RED WOOLLY HOTTIE WHITE HEART,8,2011-10-02 12:37:00,4.3,12528,United Kingdom,34.4
579829,22197,SMALL POPCORN HOLDER,12,2010-12-26 09:15:00,0.78,13536,United Kingdom,9.36
565628,22633,HAND WARMER UNION JACK,1,2011-02-13 18:29:00,2.07,12378,Ireland,2.07
559723,22178,VICTORIAN GLASS HANGING T-LIGHT,3,2011-03-14 17:27:00,1.17,14617,United Kingdom,3.51
546570,20727,LUNCH BAG BLACK SKULL.,11,2010-12-14 11:42:00,1.61,13810,United Kingdom,17.71
559039,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2011-03-13 12:19:00,3.44,13635,United Kingdom,34.4
582109,22178,VICTORIAN GLASS HANGING T-LIGHT,4,2011-03-16 14:38:00,1.25,13778,Germany,5.0
568537,21929,JUMBO BAG PINK VINTAGE PAISLEY,3,2011-08-24 18:52:00,2.21,13266,Belgium,6.63
562755,85099B,JUMBO BAG RED RETROSPOT,5,2010-12-14 16:45:00,2.24,14832,United Kingdom,11.2
548962,21931,JUMBO STORAGE BAG SUKI,12,2011-09-13 13:57:00,2.14,13218,United Kingdom,25.68
554282,20727,LUNCH BAG BLACK SKULL.,9,2011-03-15 16:26:00,1.65,13870,Portugal,14.85
552996,20725,LUNCH BAG RED RETROSPOT,4,2011-02-16 12:48:00,1.84,12825,United Kingdom,7.36
579206,22197,SMALL POPCORN HOLDER,5,2011-02-10 14:23:00,0.87,12721,United Kingdom,4.35
552220,22178,VICTORIAN GLASS HANGING T-LIGHT,4,2011-04-12 12:43:00,1.28,12794,United Kingdom,5.12
544208,22752,SET 7 BABUSHKA NESTING BOXES,11,2011-04-01 15:56:00,7.24,13319,United Kingdom,79.64
544401,22633,HAND WARMER UNION JACK,1,2011-02-10 09:47:00,1.76,12545,United Kingdom,1.76
561795,21754,HOME BUILDING BLOCK WORD,13,2010-12-08 18:21:00,6.59,13877,United Kingdom,85.67
548973,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-07-02 19:45:00,1.21,13218,United Kingdom,7.26
541330,22960,JAM MAKING SET WITH JARS,7,2011-05-17 12:22:00,4.55,13392,Germany,31.85
567831,21071,VINTAGE BILLBOARD DRINK ME MUG,5,2011-03-17 10:43:00,0.97,15643,United Kingdom,4.85
536937,22383,LUNCH BAG SUKI DESIGN,16,2011-06-04 16:53:00,1.5,13534,Portugal,24.0
545580,23203,JUMBO BAG DOILEY PATTERNS,17,2011-02-04 18:25:00,1.98,13806,United Kingdom,33.66
557630,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-09-12 12:57:00,8.57,13306,United Kingdom,25.71
578829,71053,WHITE METAL LANTERN,4,2010-12-22 13:50:00,3.46,15262,United Kingdom,13.84
573991,22961,JAM MAKING SET PRINTED,15,2011-11-02 08:14:00,1.33,13286,Germany,19.95
536620,21931,JUMBO STORAGE BAG SUKI,10,2011-06-23 17:50:00,2.14,13341,France,21.4
550557,21929,JUMBO BAG PINK VINTAGE PAISLEY,7,2011-02-18 09:17:00,1.88,12425,United Kingdom,13.16
560232,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2011-06-03 07:08:00,3.0,13097,Spain,6.0
554974,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-02-27 11:34:00,2.33,13697,United Kingdom,4.66
538210,22960,JAM MAKING SET WITH JARS,3,2011-02-14 13:15:00,3.98,15376,United Kingdom,11.94
544431,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2010-12-04 09:35:00,0.4,13834,France,3.2
550020,23298,SPOTTY BUNTING,5,2011-07-30 08:49:00,5.69,12415,United Kingdom,28.45
566122,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2011-02-05 18:42:00,4.26,13166,United Kingdom,29.82
580783,21212,PACK OF 72 RETROSPOT CAKE CASES,10,2011-02-10 15:05:00,0.48,13438,Germany,4.8
563125,21755,LOVE BUILDING BLOCK WORD,5,2011-05-13 10:33:00,6.68,12554,United Kingdom,33.4
551354,22383,LUNCH BAG SUKI DESIGN,8,2011-09-12 11:45:00,1.87,12401,United Kingdom,14.96
555744,21754,HOME BUILDING BLOCK WORD,10,2011-03-03 09:48:00,6.24,13780,United Kingdom,62.4
563001,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2011-01-03 08:40:00,1.61,13501,Spain,27.37
587375,71053,WHITE METAL LANTERN,9,2011-02-06 19:34:00,3.58,13737,France,32.22
547704,23203,JUMBO BAG DOILEY PATTERNS,3,2011-09-11 14:15:00,2.06,12761,United Kingdom,6.18
544880,22961,JAM MAKING SET PRINTED,8,2011-03-08 11:28:00,1.57,13533,United Kingdom,12.56
567918,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-02-19 15:45:00,1.43,13124,Portugal,17.16
558028,21755,LOVE BUILDING BLOCK WORD,9,2011-11-16 19:56:00,6.3,13968,Germany,56.7
582330,23084,RABBIT NIGHT LIGHT,2,2011-03-16 16:03:00,2.36,12357,United Kingdom,4.72
568930,23298,SPOTTY BUNTING,13,2011-05-27 08:29:00,5.69,12731,United Kingdom,73.97
539068,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-04-20 09:08:00,2.77,12570,Germany,13.85
569661,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2011-07-30 12:39:00,4.69,13026,United Kingdom,42.21
542708,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-05-19 10:14:00,1.91,12520,United Kingdom,1.91
575585,21931,JUMBO STORAGE BAG SUKI,5,2010-12-17 07:43:00,2.03,13493,United Kingdom,10.15
540757,22197,SMALL POPCORN HOLDER,18,2011-03-14 18:40:00,0.88,12568,United Kingdom,15.84
570215,22752,SET 7 BABUSHKA NESTING BOXES,12,2011-02-19 09:07:00,7.87,13440,United Kingdom,94.44
538893,22633,HAND WARMER UNION JACK,10,2011-04-30 09:45:00,1.8,14938,Belgium,18.0
558554,21754,HOME BUILDING BLOCK WORD,4,2011-03-01 10:27:00,6.64,15727,United Kingdom,26.56
548358,85099B,JUMBO BAG RED RETROSPOT,12,2011-08-31 16:40:00,1.93,13275,United Kingdom,23.16
575648,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,2011-02-08 19:35:00,4.32,13772,United Kingdom,69.12
564266,21931,JUMBO STORAGE BAG SUKI,3,2011-02-25 16:48:00,1.9,12608,United Kingdom,5.7
568992,21212,PACK OF 72 RETROSPOT CAKE CASES,11,2011-03-11 07:52:00,0.41,12622,United Kingdom,4.51
570282,23084,RABBIT NIGHT LIGHT,12,2011-02-12 16:36:00,2.34,12791,France,28.08
551313,84879,ASSORTED COLOUR BIRD ORNAMENT,23,2011-06-18 11:15:00,1.83,13249,Portugal,42.09
547580,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-05-17 13:22:00,2.66,12448,Belgium,2.66
553509,22383,LUNCH BAG SUKI DESIGN,4,2011-06-19 16:05:00,1.72,12670,United Kingdom,6.88
539139,22752,SET 7 BABUSHKA NESTING BOXES,10,2011-05-01 18:35:00,8.4,13638,United Kingdom,84.0
565669,21754,HOME BUILDING BLOCK WORD,8,2011-03-13 15:08:00,5.63,12569,United Kingdom,45.04
571640,84406B,CREAM CUPID HEARTS COAT HANGER,11,2010-12-13 19:23:00,2.48,13610,United Kingdom,27.28
557824,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2010-12-15 10:48:00,2.93,15682,United Kingdom,2.93
561177,23298,SPOTTY BUNTING,3,2011-05-04 08:50:00,5.33,14600,Germany,15.99
554388,22197,SMALL POPCORN HOLDER,1,2011-03-11 15:58:00,0.9,13451,Netherlands,0.9
541424,21071,VINTAGE BILLBOARD DRINK ME MUG,1,2011-06-29 12:58:00,1.21,12551,Germany,1.21
581734,22632,HAND WARMER RED POLKA DOT,3,2010-12-13 11:19:00,1.74,13681,United Kingdom,5.22
570161,21931,JUMBO STORAGE BAG SUKI,1,2011-10-01 19:24:00,2.1,13001,Ireland,2.1
566649,23084,RABBIT NIGHT LIGHT,13,2011-11-02 09:38:00,2.02,12637,United Kingdom,26.26
554490,21755,LOVE BUILDING BLOCK WORD,6,2011-10-23 10:23:00,6.59,13380,Germany,39.54
550707,20727,LUNCH BAG BLACK SKULL.,12,2010-12-14 15:35:00,1.84,13475,Germany,22.08
575476,23084,RABBIT NIGHT LIGHT,4,2011-02-04 19:22:00,2.29,14799,Germany,9.16
539746,22383,LUNCH BAG SUKI DESIGN,16,2011-03-13 10:30:00,1.9,13879,France,30.4
585588,22632,HAND WARMER RED POLKA DOT,7,2011-07-02 18:28:00,1.9,14047,United Kingdom,13.3
567323,21755,LOVE BUILDING BLOCK WORD,6,2011-09-13 12:34:00,6.33,12467,Spain,37.98
554204,23203,JUMBO BAG DOILEY PATTERNS,2,2011-04-26 11:14:00,2.23,13959,United Kingdom,4.46
546867,21755,LOVE BUILDING BLOCK WORD,4,2011-02-20 12:49:00,6.52,15070,Portugal,26.08
570015,71053,WHITE METAL LANTERN,12,2011-03-28 18:52:00,3.11,12660,United Kingdom,37.32
564250,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-09-26 16:23:00,8.47,12608,United Kingdom,8.47
574990,84029E,RED WOOLLY HOTTIE WHITE HEART,9,2011-09-16 07:29:00,4.01,13007,United Kingdom,36.09
560559,21929,JUMBO BAG PINK VINTAGE PAISLEY,9,2011-04-16 12:05:00,1.89,13370,United Kingdom,17.01
576301,23203,JUMBO BAG DOILEY PATTERNS,6,2011-11-26 11:07:00,2.35,12981,United Kingdom,14.1
562144,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2011-11-02 08:21:00,2.9,12682,United Kingdom,11.6
550701,22633,HAND WARMER UNION JACK,16,2011-01-03 11:00:00,1.8,13475,Germany,28.8
582429,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-05-16 08:48:00,4.06,12798,United Kingdom,12.18
540019,22138,BAKING SET 9 PIECE RETROSPOT,2,2010-12-17 08:53:00,4.98,15167,United Kingdom,9.96
550492,21755,LOVE BUILDING BLOCK WORD,4,2011-11-01 19:34:00,6.51,12426,Ireland,26.04
552560,21755,LOVE BUILDING BLOCK WORD,5,2011-06-16 15:46:00,6.55,13347,United Kingdom,32.75
577424,21754,HOME BUILDING BLOCK WORD,19,2010-12-04 17:20:00,5.39,13596,United Kingdom,102.41
553353,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-05-31 11:52:00,4.31,12369,United Kingdom,4.31
563208,85099B,JUMBO BAG RED RETROSPOT,1,2011-06-21 08:35:00,1.99,13141,United Kingdom,1.99
556701,21071,VINTAGE BILLBOARD DRINK ME MUG,5,2011-05-30 12:28:00,1.17,13414,United Kingdom,5.85
580634,84406B,CREAM CUPID HEARTS COAT HANGER,5,2011-07-30 07:47:00,2.84,14285,Ireland,14.2
548366,22138,BAKING SET 9 PIECE RETROSPOT,10,2011-02-26 15:01:00,5.41,12514,United Kingdom,54.1
560870,23298,SPOTTY BUNTING,3,2011-07-29 12:34:00,5.21,15950,United Kingdom,15.63
548939,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-05-01 16:20:00,4.55,14496,United Kingdom,22.75
569682,23203,JUMBO BAG DOILEY PATTERNS,13,2010-12-27 09:44:00,1.89,13604,France,24.57
566137,23298,SPOTTY BUNTING,1,2010-12-25 08:13:00,4.95,16281,United Kingdom,4.95
583131,22197,SMALL POPCORN HOLDER,7,2011-02-12 17:31:00,0.95,12803,United Kingdom,6.65
545252,22632,HAND WARMER RED POLKA DOT,2,2010-12-01 09:02:00,1.94,13753,Ireland,3.88
575988,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-04-14 09:12:00,2.92,13539,Netherlands,8.76
582887,22383,LUNCH BAG SUKI DESIGN,3,2011-05-21 11:45:00,1.58,14249,Belgium,4.74
559708,21755,LOVE BUILDING BLOCK WORD,2,2010-12-27 15:17:00,6.03,13657,United Kingdom,12.06
550878,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2011-02-06 10:11:00,3.98,14418,United Kingdom,27.86
558275,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2011-02-10 12:05:00,3.34,14261,United Kingdom,10.02
537462,23298,SPOTTY BUNTING,12,2010-12-11 07:28:00,4.64,13622,United Kingdom,55.68
537970,21755,LOVE BUILDING BLOCK WORD,9,2011-02-10 19:48:00,5.48,13754,United Kingdom,49.32
548814,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2011-11-19 13:53:00,0.42,14242,Germany,2.52
561575,22138,BAKING SET 9 PIECE RETROSPOT,12,2011-05-23 17:51:00,4.47,12441,United Kingdom,53.64
563298,85099B,JUMBO BAG RED RETROSPOT,9,2011-06-21 10:10:00,2.06,13027,Ireland,18.54
580800,22197,SMALL POPCORN HOLDER,1,2011-05-16 18:05:00,0.92,14502,United Kingdom,0.92
583764,84406B,CREAM CUPID HEARTS COAT HANGER,9,2011-05-17 16:01:00,3.11,13179,United Kingdom,27.99
544694,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,17,2011-09-14 08:02:00,3.47,13185,United Kingdom,58.99
567769,85099B,JUMBO BAG RED RETROSPOT,15,2011-11-30 17:49:00,2.0,13152,United Kingdom,30.0
548205,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-05-26 11:06:00,4.89,14669,United Kingdom,19.56
567288,21754,HOME BUILDING BLOCK WORD,5,2011-04-22 17:14:00,6.4,12765,United Kingdom,32.0
538022,21931,JUMBO STORAGE BAG SUKI,2,2011-07-16 15:52:00,1.88,12439,United Kingdom,3.76
538300,21754,HOME BUILDING BLOCK WORD,1,2011-04-02 17:27:00,5.4,12852,United Kingdom,5.4
584660,85099B,JUMBO BAG RED RETROSPOT,8,2011-11-04 10:27:00,1.96,12593,Spain,15.68
582078,84029E,RED WOOLLY HOTTIE WHITE HEART,11,2011-07-29 18:57:00,3.51,13228,United Kingdom,38.61
536886,20727,LUNCH BAG BLACK SKULL.,10,2011-05-14 13:35:00,1.51,13332,United Kingdom,15.1
582083,71053,WHITE METAL LANTERN,6,2011-03-16 11:47:00,3.85,13228,United Kingdom,23.1
574149,22178,VICTORIAN GLASS HANGING T-LIGHT,8,2011-09-11 14:47:00,1.22,12736,France,9.76
539247,71053,WHITE METAL LANTERN,12,2011-08-16 17:24:00,3.18,12392,Ireland,38.16
539666,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2011-09-17 08:47:00,0.46,13164,United Kingdom,1.38
538929,20725,LUNCH BAG RED RETROSPOT,24,2011-04-25 07:36:00,1.6,13428,United Kingdom,38.4
554592,21071,VINTAGE BILLBOARD DRINK ME MUG,10,2011-08-18 09:24:00,1.16,13649,United Kingdom,11.6
557146,71053,WHITE METAL LANTERN,13,2011-02-23 18:09:00,3.63,12474,United Kingdom,47.19
580957,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-03-08 12:54:00,7.26,14286,United Kingdom,7.26
559796,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-03-13 09:02:00,2.74,13359,Netherlands,2.74
549941,22086,PAPER CHAIN KIT 50'S CHRISTMAS,10,2011-07-29 19:29:00,3.26,13037,United Kingdom,32.6
578003,22197,SMALL POPCORN HOLDER,7,2011-02-10 15:42:00,0.85,12571,United Kingdom,5.95
567788,21755,LOVE BUILDING BLOCK WORD,11,2011-04-28 07:43:00,5.67,13152,United Kingdom,62.37
586620,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-12-28 15:58:00,2.68,14962,Ireland,2.68
571583,22178,VICTORIAN GLASS HANGING T-LIGHT,7,2011-11-05 09:54:00,1.15,13122,France,8.05
556567,23203,JUMBO BAG DOILEY PATTERNS,10,2011-11-12 13:46:00,1.9,12983,United Kingdom,19.0
571781,22633,HAND WARMER UNION JACK,8,2011-03-29 07:58:00,1.75,13709,Ireland,14.0
556859,20727,LUNCH BAG BLACK SKULL.,1,2011-03-12 15:30:00,1.89,12656,United Kingdom,1.89
574650,22383,LUNCH BAG SUKI DESIGN,7,2011-05-26 10:56:00,1.65,14314,United Kingdom,11.55
565115,84406B,CREAM CUPID HEARTS COAT HANGER,9,2011-05-17 10:33:00,2.99,12588,United Kingdom,26.91
541424,22197,SMALL POPCORN HOLDER,9,2011-06-29 12:58:00,0.91,12551,Germany,8.19
562441,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2011-04-30 15:53:00,2.79,12837,United Kingdom,5.58
539469,23084,RABBIT NIGHT LIGHT,4,2011-11-01 14:52:00,2.1,12614,France,8.4
577652,22086,PAPER CHAIN KIT 50'S CHRISTMAS,11,2011-11-03 17:34:00,3.08,13391,United Kingdom,33.88
565653,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,9,2010-12-27 08:23:00,3.43,13538,United Kingdom,30.87
539083,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2011-05-13 19:28:00,2.63,12600,United Kingdom,28.93
555714,21929,JUMBO BAG PINK VINTAGE PAISLEY,5,2011-06-30 18:50:00,2.04,14579,Ireland,10.2
553985,21212,PACK OF 72 RETROSPOT CAKE CASES,9,2011-07-25 10:30:00,0.41,13654,Belgium,3.69
560200,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-02-07 18:31:00,2.78,12874,United Kingdom,2.78
561854,23298,SPOTTY BUNTING,1,2011-05-25 07:58:00,4.83,14330,United Kingdom,4.83
562100,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2011-05-03 15:18:00,3.97,13235,United Kingdom,47.64
576500,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2010-12-14 09:42:00,1.61,15276,United Kingdom,17.71
552725,21931,JUMBO STORAGE BAG SUKI,1,2011-10-17 13:57:00,1.98,14376,Ireland,1.98
547017,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-11-01 14:17:00,1.71,12947,United Kingdom,6.84
556281,20725,LUNCH BAG RED RETROSPOT,7,2011-02-13 15:17:00,1.66,13262,Spain,11.62
557764,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-03-09 07:02:00,3.0,13314,United Kingdom,24.0
574264,21071,VINTAGE BILLBOARD DRINK ME MUG,1,2011-10-25 16:33:00,1.14,13180,United Kingdom,1.14
545484,23298,SPOTTY BUNTING,2,2011-02-07 16:14:00,5.57,12835,United Kingdom,11.14
569454,22383,LUNCH BAG SUKI DESIGN,1,2011-08-23 09:51:00,1.77,14481,United Kingdom,1.77
554333,23203,JUMBO BAG DOILEY PATTERNS,6,2011-05-14 16:05:00,2.27,14851,United Kingdom,13.62
553533,22752,SET 7 BABUSHKA NESTING BOXES,13,2011-02-10 12:17:00,7.25,13098,United Kingdom,94.25
583143,23298,SPOTTY BUNTING,1,2011-11-14 17:31:00,4.93,12803,United Kingdom,4.93
562409,22178,VICTORIAN GLASS HANGING T-LIGHT,1,2011-03-20 16:11:00,1.38,14292,United Kingdom,1.38
556471,22960,JAM MAKING SET WITH JARS,10,2011-05-09 07:33:00,4.55,13139,Germany,45.5
569007,21931,JUMBO STORAGE BAG SUKI,11,2011-06-07 09:36:00,1.84,12622,United Kingdom,20.24
553217,21071,VINTAGE BILLBOARD DRINK ME MUG,4,2011-03-24 07:19:00,1.06,13087,United Kingdom,4.24
574580,22961,JAM MAKING SET PRINTED,10,2011-10-01 10:46:00,1.39,12732,United Kingdom,13.9
565251,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-06-08 16:01:00,1.59,14995,Netherlands,1.59
568079,22960,JAM MAKING SET WITH JARS,3,2011-08-27 19:05:00,4.7,13273,United Kingdom,14.1
577624,21755,LOVE BUILDING BLOCK WORD,1,2010-12-03 09:19:00,6.29,15066,Ireland,6.29
570413,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2011-04-22 17:44:00,4.44,13113,United Kingdom,31.08
547236,22632,HAND WARMER RED POLKA DOT,4,2011-04-03 12:42:00,1.71,13509,United Kingdom,6.84
560672,23084,RABBIT NIGHT LIGHT,15,2011-08-23 13:13:00,2.13,12961,United Kingdom,31.95
572421,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2011-05-14 13:42:00,3.92,13750,United Kingdom,39.2
575388,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2010-12-07 08:11:00,0.47,13757,United Kingdom,3.76
549061,84029E,RED WOOLLY HOTTIE WHITE HEART,14,2011-04-26 08:42:00,4.09,13177,United Kingdom,57.26
561453,20725,LUNCH BAG RED RETROSPOT,10,2011-05-31 11:22:00,1.89,12910,United Kingdom,18.9
583879,22961,JAM MAKING SET PRINTED,1,2010-12-07 16:51:00,1.33,13421,Germany,1.33
